ID,FriendlyName,FileName,Authentihash,FileHash,b64FileHash,MinimumFileVersion,MaximumFileVersion,InternalName,ProductName
ID_DENY_MHYPROT3_22,mhyprot3.sys\8F3323053381B922681D26D9BA53A01D63B07D53BFCD36AE87B295BBCEC27F65 Hash Sha256,mhyprot3.sys,FB9A3B53D03C4B8CED05823E64EA89EB9AF2CD9EF5AD0DFBBD5693EC9CECCE39,8F3323053381B922681D26D9BA53A01D63B07D53BFCD36AE87B295BBCEC27F65,jzMjBTOBuSJoHSbZulOgHWOwfVO/zTauh7KVu87Cf2U=,,,,
ID_DENY_MHYPROTECT_1,mhyprotect.sys\8bdcf7457c2caf7fa0386571f972d7f5220d385ad686e2c3536f4c67ba4333e6 Hash Sha1,mhyprotect.sys,2A40C0A92107D9B3FAA9AECDEDF5016C1EA564F1,8BDCF7457C2CAF7FA0386571F972D7F5220D385AD686E2C3536F4C67BA4333E6,i9z3RXwsr3+gOGVx+XLX9SINOFrWhuLDU29MZ7pDM+Y=,,,,
ID_DENY_MHYPROTECT_2,mhyprotect.sys\8bdcf7457c2caf7fa0386571f972d7f5220d385ad686e2c3536f4c67ba4333e6 Hash Sha256,mhyprotect.sys,25454028A4F56D3C58747811A86BE43397A6290D1A053BC30D97B41BF3C58C6F,8BDCF7457C2CAF7FA0386571F972D7F5220D385AD686E2C3536F4C67BA4333E6,i9z3RXwsr3+gOGVx+XLX9SINOFrWhuLDU29MZ7pDM+Y=,,,,
ID_DENY_MHYPROTECT_3,mhyprotect.sys\8bdcf7457c2caf7fa0386571f972d7f5220d385ad686e2c3536f4c67ba4333e6 Hash Page Sha1,mhyprotect.sys,1ABAEEFE3108C48BDEF2155626021D1D57F11E3E,8BDCF7457C2CAF7FA0386571F972D7F5220D385AD686E2C3536F4C67BA4333E6,i9z3RXwsr3+gOGVx+XLX9SINOFrWhuLDU29MZ7pDM+Y=,,,,
ID_DENY_MHYPROTECT_4,mhyprotect.sys\8bdcf7457c2caf7fa0386571f972d7f5220d385ad686e2c3536f4c67ba4333e6 Hash Page Sha256,mhyprotect.sys,93C00162B401C2F27331CDCDF6C7CE4615FC45FBE9661650B0C2AA0714752726,8BDCF7457C2CAF7FA0386571F972D7F5220D385AD686E2C3536F4C67BA4333E6,i9z3RXwsr3+gOGVx+XLX9SINOFrWhuLDU29MZ7pDM+Y=,,,,
ID_DENY_MHYPROTECT_5,mhyprotect.sys\edeb35e4341034b2de389017c4884b081a821f34349a620897a2a845c84cb09e Hash Sha1,mhyprotect.sys,195171715AAD9D8F79C147CB045AC278115475E5,EDEB35E4341034B2DE389017C4884B081A821F34349A620897A2A845C84CB09E,7es15DQQNLLeOJAXxIhLCBqCHzQ0mmIIl6KoRchMsJ4=,,,,
ID_DENY_MHYPROTECT_6,mhyprotect.sys\edeb35e4341034b2de389017c4884b081a821f34349a620897a2a845c84cb09e Hash Sha256,mhyprotect.sys,14BD76F66FE5749D1812F7CF47CC5F9A8A830C53A7EDE5E42A14A4140A70F5D2,EDEB35E4341034B2DE389017C4884B081A821F34349A620897A2A845C84CB09E,7es15DQQNLLeOJAXxIhLCBqCHzQ0mmIIl6KoRchMsJ4=,,,,
ID_DENY_MHYPROTECT_7,mhyprotect.sys\edeb35e4341034b2de389017c4884b081a821f34349a620897a2a845c84cb09e Hash Page Sha1,mhyprotect.sys,F6B882E5D2965A8B98AB3AEC5D33AD839CFD49AA,EDEB35E4341034B2DE389017C4884B081A821F34349A620897A2A845C84CB09E,7es15DQQNLLeOJAXxIhLCBqCHzQ0mmIIl6KoRchMsJ4=,,,,
ID_DENY_MHYPROTECT_8,mhyprotect.sys\edeb35e4341034b2de389017c4884b081a821f34349a620897a2a845c84cb09e Hash Page Sha256,mhyprotect.sys,E6D48C1F7F92451556BA0A3F54B5F41027654FCDA6BC617B15B80F51B969B12F,EDEB35E4341034B2DE389017C4884B081A821F34349A620897A2A845C84CB09E,7es15DQQNLLeOJAXxIhLCBqCHzQ0mmIIl6KoRchMsJ4=,,,,
ID_DENY_MHYPROTNAP_1,mhyprotnap.sys\40263b08b3c3659529ab605d1daa3033db0fdc4b19c26aa375be0c19686807e6 Hash Sha1,mhyprotnap.sys,05B36EFE08674891C40DB96CBB5E69ABEA6F4DAF,40263B08B3C3659529AB605D1DAA3033DB0FDC4B19C26AA375BE0C19686807E6,QCY7CLPDZZUpq2BdHaowM9sP3EsZwmqjdb4MGWhoB+Y=,,,,
ID_DENY_MHYPROTNAP_2,mhyprotnap.sys\40263b08b3c3659529ab605d1daa3033db0fdc4b19c26aa375be0c19686807e6 Hash Sha256,mhyprotnap.sys,9E428C1D1CD7358E2C2F25EDE45E718B22CB5D04634A4D1EC08A87E71248685B,40263B08B3C3659529AB605D1DAA3033DB0FDC4B19C26AA375BE0C19686807E6,QCY7CLPDZZUpq2BdHaowM9sP3EsZwmqjdb4MGWhoB+Y=,,,,
ID_DENY_MHYPROTNAP_3,mhyprotnap.sys\40263b08b3c3659529ab605d1daa3033db0fdc4b19c26aa375be0c19686807e6 Hash Page Sha1,mhyprotnap.sys,1DB8A9105F9079B3E5BE5AF50D012AA0C6D138AF,40263B08B3C3659529AB605D1DAA3033DB0FDC4B19C26AA375BE0C19686807E6,QCY7CLPDZZUpq2BdHaowM9sP3EsZwmqjdb4MGWhoB+Y=,,,,
ID_DENY_MHYPROTNAP_4,mhyprotnap.sys\40263b08b3c3659529ab605d1daa3033db0fdc4b19c26aa375be0c19686807e6 Hash Page Sha256,mhyprotnap.sys,EE07EAF68F2A77CFEF8D0F5F56E9818ADE95884CF1470A161CFB9403C5B34377,40263B08B3C3659529AB605D1DAA3033DB0FDC4B19C26AA375BE0C19686807E6,QCY7CLPDZZUpq2BdHaowM9sP3EsZwmqjdb4MGWhoB+Y=,,,,
ID_DENY_MHYPROTRG_1,mhyprotrpg.sys\8bf84bed9b5fa4576182c84d2f31679dc472acd0f83c9813498e9f71ed9fef3e Hash Sha1,mhyprotrpg.sys,F631F67D11F2B06C0B3B0C7286997F2F7F538231,8BF84BED9B5FA4576182C84D2F31679DC472ACD0F83C9813498E9F71ED9FEF3E,i/hL7ZtfpFdhgshNLzFnncRyrND4PJgTSY6fce2f7z4=,,,,
ID_DENY_MHYPROTRG_2,mhyprotrpg.sys\8bf84bed9b5fa4576182c84d2f31679dc472acd0f83c9813498e9f71ed9fef3e Hash Sha256,mhyprotrpg.sys,8ECD15521B2C37D2FF02A138700007F2AFF28A0ACCFA6FB3480A4421194EF7D2,8BF84BED9B5FA4576182C84D2F31679DC472ACD0F83C9813498E9F71ED9FEF3E,i/hL7ZtfpFdhgshNLzFnncRyrND4PJgTSY6fce2f7z4=,,,,
ID_DENY_MHYPROTRG_3,mhyprotrpg.sys\8bf84bed9b5fa4576182c84d2f31679dc472acd0f83c9813498e9f71ed9fef3e Hash Page Sha1,mhyprotrpg.sys,754AA7D1F2B30E2023F30D98709EA369E185FA36,8BF84BED9B5FA4576182C84D2F31679DC472ACD0F83C9813498E9F71ED9FEF3E,i/hL7ZtfpFdhgshNLzFnncRyrND4PJgTSY6fce2f7z4=,,,,
ID_DENY_MHYPROTRG_4,mhyprotrpg.sys\8bf84bed9b5fa4576182c84d2f31679dc472acd0f83c9813498e9f71ed9fef3e Hash Page Sha256,mhyprotrpg.sys,9BC9A45B105D8F0C47EF3342150F4C7A61439D5D56EDF28EED098673BE857CEB,8BF84BED9B5FA4576182C84D2F31679DC472ACD0F83C9813498E9F71ED9FEF3E,i/hL7ZtfpFdhgshNLzFnncRyrND4PJgTSY6fce2f7z4=,,,,
ID_DENY_MHYPROTRG_5,mhyprotrpg.sys\f7d72d22cd4ad3e44fd617bdb4c90b9a884f4eb045688c0e3fb64dd33e033eaa Hash Sha1,mhyprotrpg.sys,75F87F73836ACFEBCFD7680FF2CA7DA356A9720B,F7D72D22CD4AD3E44FD617BDB4C90B9A884F4EB045688C0E3FB64DD33E033EAA,99ctIs1K0+RP1he9tMkLmohPTrBFaIwOP7ZN0z4DPqo=,,,,
ID_DENY_MHYPROTRG_6,mhyprotrpg.sys\f7d72d22cd4ad3e44fd617bdb4c90b9a884f4eb045688c0e3fb64dd33e033eaa Hash Sha256,mhyprotrpg.sys,5195443274EE3A382E947F03FD409437730434C2AF0C1BB1C99F5BA1953F989E,F7D72D22CD4AD3E44FD617BDB4C90B9A884F4EB045688C0E3FB64DD33E033EAA,99ctIs1K0+RP1he9tMkLmohPTrBFaIwOP7ZN0z4DPqo=,,,,
ID_DENY_MHYPROTRG_7,mhyprotrpg.sys\f7d72d22cd4ad3e44fd617bdb4c90b9a884f4eb045688c0e3fb64dd33e033eaa Hash Page Sha1,mhyprotrpg.sys,54FB65D429E10B277EB7B980768CA828A538EF08,F7D72D22CD4AD3E44FD617BDB4C90B9A884F4EB045688C0E3FB64DD33E033EAA,99ctIs1K0+RP1he9tMkLmohPTrBFaIwOP7ZN0z4DPqo=,,,,
ID_DENY_MHYPROTRG_8,mhyprotrpg.sys\f7d72d22cd4ad3e44fd617bdb4c90b9a884f4eb045688c0e3fb64dd33e033eaa Hash Page Sha256,mhyprotrpg.sys,FFEA367EECDCE7C46CDB2FF029D98AB95B8FB9CCD32F602E365DCE53E61C70B6,F7D72D22CD4AD3E44FD617BDB4C90B9A884F4EB045688C0E3FB64DD33E033EAA,99ctIs1K0+RP1he9tMkLmohPTrBFaIwOP7ZN0z4DPqo=,,,,
ID_DENY_MSIO_1,MsIo.sys Hash Sha1,MsIo.sys,0CB0FD5BEA730E4EAAEC1426B0C15376CCAC6D83,,,,,,
ID_DENY_MSIO_2,MsIo.sys Hash Sha256,MsIo.sys,0D0962DB9DC6879067270134801AD425C1F3E85B0DC39877C02AAA9C54ACA14E,,,,,,
ID_DENY_MSIO_3,MsIo.sys Hash Page Sha1,MsIo.sys,D4E21C205DE75CDE70CD73C52C646E1E5D333A35,,,,,,
ID_DENY_MSIO_4,MsIo.sys Hash Page Sha256,MsIo.sys,C1D2036235A489FDD8B3970C9EF01567443A87D17B0AD5C2A033D4C471D0ECDE,,,,,,
ID_DENY_MSIO_5,MsIo.sys\525d9b51a80ca0cd4c5889a96f857e73f3a80da1ffbae59851e0f51bdfb0b6cd Hash Sha1,MsIo.sys,7E732ACB7CFAD9BA043A9350CDEFF25D742BECB8,525D9B51A80CA0CD4C5889A96F857E73F3A80DA1FFBAE59851E0F51BDFB0B6CD,Ul2bUagMoM1MWImpb4V+c/OoDaH/uuWYUeD1G9+wts0=,,,,
ID_DENY_MSIO_6,MsIo.sys\525d9b51a80ca0cd4c5889a96f857e73f3a80da1ffbae59851e0f51bdfb0b6cd Hash Sha256,MsIo.sys,7018D515A6C781EA6097CA71D0F0603AD0D689F7EC99DB27FCACD492A9E86027,525D9B51A80CA0CD4C5889A96F857E73F3A80DA1FFBAE59851E0F51BDFB0B6CD,Ul2bUagMoM1MWImpb4V+c/OoDaH/uuWYUeD1G9+wts0=,,,,
ID_DENY_MSIO_7,MsIo.sys\525d9b51a80ca0cd4c5889a96f857e73f3a80da1ffbae59851e0f51bdfb0b6cd Hash Page Sha1,MsIo.sys,CDE1A50E1DF7870F8E4AFD8631E45A847C714C0A,525D9B51A80CA0CD4C5889A96F857E73F3A80DA1FFBAE59851E0F51BDFB0B6CD,Ul2bUagMoM1MWImpb4V+c/OoDaH/uuWYUeD1G9+wts0=,,,,
ID_DENY_MSIO_8,MsIo.sys\525d9b51a80ca0cd4c5889a96f857e73f3a80da1ffbae59851e0f51bdfb0b6cd Hash Page Sha256,MsIo.sys,05736AB8B48DF84D81CB2CC0FBDC9D3DA34C22DB67A3E71C6F4B6B3923740DD5,525D9B51A80CA0CD4C5889A96F857E73F3A80DA1FFBAE59851E0F51BDFB0B6CD,Ul2bUagMoM1MWImpb4V+c/OoDaH/uuWYUeD1G9+wts0=,,,,
ID_DENY_MSIO_9,MsIo.sys Hash Sha1,MsIo.sys,07660D1867E20BE0212A96CBA6B5FE6BE7776EAF,,,,,,
ID_DENY_MSIO_10,MsIo.sys Hash Sha256,MsIo.sys,BE0AF245444321E51F4DD8A90A19A0ABE05A060CBAD93701E23A02DF307957AE,,,,,,
ID_DENY_MSIO_11,MsIo.sys Hash Sha1,MsIo.sys,B2CD3A63D04EAE427BEDE6C6FE8FACBA91ECECBF,,,,,,
ID_DENY_MSIO_12,MsIo.sys Hash Sha256,MsIo.sys,D86D6732AC4D1CB41A2DCE40436B839C0DFDCEF9BA306CE5D0F97C0522ABFAC8,,,,,,
ID_DENY_MSR_1,Datapath msr.sys\6c6a4d07e95ab4212c2afefcb0ce37dc485fa56120b0419b636bd8bd326038c1.sys Hash Sha1,msr.sys,381CC2B974D440EDEA0BBC010C4BEF4CDC2169B7,,,,,,
ID_DENY_MSR_2,Datapath msr.sys\6c6a4d07e95ab4212c2afefcb0ce37dc485fa56120b0419b636bd8bd326038c1.sys Hash Sha256,msr.sys,D23F28169D6E5C09A89E5136A4FF899A3B6F886535BB0254A27DD00A2753C412,,,,,,
ID_DENY_MSR_3,Datapath msr.sys\6c6a4d07e95ab4212c2afefcb0ce37dc485fa56120b0419b636bd8bd326038c1.sys Hash Page Sha1,msr.sys,5CB0D5676E465F6F389BED975B426705AC30DBC6,,,,,,
ID_DENY_MSR_4,Datapath msr.sys\6c6a4d07e95ab4212c2afefcb0ce37dc485fa56120b0419b636bd8bd326038c1.sys Hash Page Sha256,msr.sys,F05027D011C6123FA6EFB78AEA60528568FC80F6D9FD5CD1232F9B79B4216D3B,,,,,,
ID_DENY_MSR_5,Datapath msr.sys\ede9a3858a12d5ddea21a310e5721bf86c2248539f42c9e0c3c29ae5b0148ba5 Hash Sha1,msr.sys,2146BF058139453C0447786D6F6D5FC454AB955F,EDE9A3858A12D5DDEA21A310E5721BF86C2248539F42C9E0C3C29AE5B0148BA5,7emjhYoS1d3qIaMQ5XIb+GwiSFOfQsngw8Ka5bAUi6U=,,,,
ID_DENY_MSR_6,Datapath msr.sys\ede9a3858a12d5ddea21a310e5721bf86c2248539f42c9e0c3c29ae5b0148ba5 Hash Sha256,msr.sys,1F8812611CF7120E89E769CC908FABC0C9E49B27FDED8DDE6A3DE51D9CE34F09,EDE9A3858A12D5DDEA21A310E5721BF86C2248539F42C9E0C3C29AE5B0148BA5,7emjhYoS1d3qIaMQ5XIb+GwiSFOfQsngw8Ka5bAUi6U=,,,,
ID_DENY_MSR_7,Datapath msr.sys\ede9a3858a12d5ddea21a310e5721bf86c2248539f42c9e0c3c29ae5b0148ba5 Hash Page Sha1,msr.sys,81DE92B2555D9A29C5E48CB4893ADF0131EAD233,EDE9A3858A12D5DDEA21A310E5721BF86C2248539F42C9E0C3C29AE5B0148BA5,7emjhYoS1d3qIaMQ5XIb+GwiSFOfQsngw8Ka5bAUi6U=,,,,
ID_DENY_MSR_8,Datapath msr.sys\ede9a3858a12d5ddea21a310e5721bf86c2248539f42c9e0c3c29ae5b0148ba5 Hash Page Sha256,msr.sys,CA90FFB147D600E7F42E8790CBD9FE7D69C7463DE88B08723E210750E1E272BD,EDE9A3858A12D5DDEA21A310E5721BF86C2248539F42C9E0C3C29AE5B0148BA5,7emjhYoS1d3qIaMQ5XIb+GwiSFOfQsngw8Ka5bAUi6U=,,,,
ID_DENY_MSRHOOK_1,IDTech MSRHook\10397e0ebd622b20412fcfcd28f832ee562181931192a58cc19dfd45a98e684f Hash Sha1,MSRHook.sys,87512948E8B0F3F29F12E9841A48E1D01D67228A,10397E0EBD622B20412FCFCD28F832EE562181931192A58CC19DFD45A98E684F,EDl+Dr1iKyBBL8/NKPgy7lYhgZMRkqWMwZ39RamOaE8=,,,,
ID_DENY_MSRHOOK_2,IDTech MSRHook\10397e0ebd622b20412fcfcd28f832ee562181931192a58cc19dfd45a98e684f Hash Sha256,MSRHook.sys,74B3623FBC8416822A98ACE6A2C69EE45C2B6794A3EB4E1181C5BE7319CFB43A,10397E0EBD622B20412FCFCD28F832EE562181931192A58CC19DFD45A98E684F,EDl+Dr1iKyBBL8/NKPgy7lYhgZMRkqWMwZ39RamOaE8=,,,,
ID_DENY_MSRHOOK_3,IDTech MSRHook\10397e0ebd622b20412fcfcd28f832ee562181931192a58cc19dfd45a98e684f Hash Page Sha1,MSRHook.sys,6E9170D40B6811BCA4F931E79E0B2621AB0190CC,10397E0EBD622B20412FCFCD28F832EE562181931192A58CC19DFD45A98E684F,EDl+Dr1iKyBBL8/NKPgy7lYhgZMRkqWMwZ39RamOaE8=,,,,
ID_DENY_MSRHOOK_4,IDTech MSRHook\10397e0ebd622b20412fcfcd28f832ee562181931192a58cc19dfd45a98e684f Hash Page Sha256,MSRHook.sys,9670241406BB54134387EEC1DC6F3A65474359D444BAA1473310521598CC4F71,10397E0EBD622B20412FCFCD28F832EE562181931192A58CC19DFD45A98E684F,EDl+Dr1iKyBBL8/NKPgy7lYhgZMRkqWMwZ39RamOaE8=,,,,
ID_DENY_MSRHOOK_5,IDTech MSRHook\4e4dcb68457b4615e38e8c3148d4303e98c166e56b4aa9fae2dee8d24d3e93e9 Hash Sha1,MSRHook.sys,48F0AABB935C7F87DBD678950EA85A5A8D1D38E9,4E4DCB68457B4615E38E8C3148D4303E98C166E56B4AA9FAE2DEE8D24D3E93E9,Tk3LaEV7RhXjjowxSNQwPpjBZuVrSqn64t7o0k0+k+k=,,,,
ID_DENY_MSRHOOK_6,IDTech MSRHook\4e4dcb68457b4615e38e8c3148d4303e98c166e56b4aa9fae2dee8d24d3e93e9 Hash Sha256,MSRHook.sys,0510F28DF28ECBADB39E8D5086E8138780CB887BCEC9ADD2EED1CE48B119C4B5,4E4DCB68457B4615E38E8C3148D4303E98C166E56B4AA9FAE2DEE8D24D3E93E9,Tk3LaEV7RhXjjowxSNQwPpjBZuVrSqn64t7o0k0+k+k=,,,,
ID_DENY_MSRHOOK_7,IDTech MSRHook\4e4dcb68457b4615e38e8c3148d4303e98c166e56b4aa9fae2dee8d24d3e93e9 Hash Page Sha1,MSRHook.sys,BD571AB72760CF250B9180DE455C0D4D4F6480E3,4E4DCB68457B4615E38E8C3148D4303E98C166E56B4AA9FAE2DEE8D24D3E93E9,Tk3LaEV7RhXjjowxSNQwPpjBZuVrSqn64t7o0k0+k+k=,,,,
ID_DENY_MSRHOOK_8,IDTech MSRHook\4e4dcb68457b4615e38e8c3148d4303e98c166e56b4aa9fae2dee8d24d3e93e9 Hash Page Sha256,MSRHook.sys,B49CEDF7844A48997D9CD9F722780A7ACE0653CACB0988DC9BF78E4892C47372,4E4DCB68457B4615E38E8C3148D4303E98C166E56B4AA9FAE2DEE8D24D3E93E9,Tk3LaEV7RhXjjowxSNQwPpjBZuVrSqn64t7o0k0+k+k=,,,,
ID_DENY_MSRHOOK_9,IDTech MSRHook\6a374d023813382fb79b447c05f3382f9d0bbb13f8ab0c1f8e8168f4a23d5ffe Hash Sha1,MSRHook.sys,56B7D5E3D0EF800AF285E6766B2E89DD536966BD,6A374D023813382FB79B447C05F3382F9D0BBB13F8AB0C1F8E8168F4A23D5FFE,ajdNAjgTOC+3m0R8BfM4L50LuxP4qwwfjoFo9KI9X/4=,,,,
ID_DENY_MSRHOOK_10,IDTech MSRHook\6a374d023813382fb79b447c05f3382f9d0bbb13f8ab0c1f8e8168f4a23d5ffe Hash Sha256,MSRHook.sys,98198A7E6E6613C4D39C38205029E437469A70CE3D2B0B731A2A681202477F5D,6A374D023813382FB79B447C05F3382F9D0BBB13F8AB0C1F8E8168F4A23D5FFE,ajdNAjgTOC+3m0R8BfM4L50LuxP4qwwfjoFo9KI9X/4=,,,,
ID_DENY_MSRHOOK_11,IDTech MSRHook\6a374d023813382fb79b447c05f3382f9d0bbb13f8ab0c1f8e8168f4a23d5ffe Hash Page Sha1,MSRHook.sys,EB090562DB6F2AA96C22003F83683F0DE86C8A47,6A374D023813382FB79B447C05F3382F9D0BBB13F8AB0C1F8E8168F4A23D5FFE,ajdNAjgTOC+3m0R8BfM4L50LuxP4qwwfjoFo9KI9X/4=,,,,
ID_DENY_MSRHOOK_12,IDTech MSRHook\6a374d023813382fb79b447c05f3382f9d0bbb13f8ab0c1f8e8168f4a23d5ffe Hash Page Sha256,MSRHook.sys,9B2AF543F278A3648FC2F86AA2DCF06447411E696492AECD3732928991C3BB9F,6A374D023813382FB79B447C05F3382F9D0BBB13F8AB0C1F8E8168F4A23D5FFE,ajdNAjgTOC+3m0R8BfM4L50LuxP4qwwfjoFo9KI9X/4=,,,,
ID_DENY_MSRHOOK_13,IDTech MSRHook\79c14ffa8e8d28b78a9a2f0618052a64e83c98acc4aeec27178c0002f9c91dae Hash Sha1,MSRHook.sys,F33DDD5D0A22CBB269BF9BD2E0905ABDE25DDD50,79C14FFA8E8D28B78A9A2F0618052A64E83C98ACC4AEEC27178C0002F9C91DAE,ecFP+o6NKLeKmi8GGAUqZOg8mKzEruwnF4wAAvnJHa4=,,,,
ID_DENY_MSRHOOK_14,IDTech MSRHook\79c14ffa8e8d28b78a9a2f0618052a64e83c98acc4aeec27178c0002f9c91dae Hash Sha256,MSRHook.sys,04B318E35B734F63D43754EE4ECFF808808CF2B6C68DDD5E1D9E39EFC41CFB8B,79C14FFA8E8D28B78A9A2F0618052A64E83C98ACC4AEEC27178C0002F9C91DAE,ecFP+o6NKLeKmi8GGAUqZOg8mKzEruwnF4wAAvnJHa4=,,,,
ID_DENY_MSRHOOK_15,IDTech MSRHook\79c14ffa8e8d28b78a9a2f0618052a64e83c98acc4aeec27178c0002f9c91dae Hash Page Sha1,MSRHook.sys,B2DE7BC9D08E706970A47E34BA8056D97F425840,79C14FFA8E8D28B78A9A2F0618052A64E83C98ACC4AEEC27178C0002F9C91DAE,ecFP+o6NKLeKmi8GGAUqZOg8mKzEruwnF4wAAvnJHa4=,,,,
ID_DENY_MSRHOOK_16,IDTech MSRHook\79c14ffa8e8d28b78a9a2f0618052a64e83c98acc4aeec27178c0002f9c91dae Hash Page Sha256,MSRHook.sys,E2F7CEFBAC7960977797AF12A84AB536D5815CF4410BF527E291DF8738DB4136,79C14FFA8E8D28B78A9A2F0618052A64E83C98ACC4AEEC27178C0002F9C91DAE,ecFP+o6NKLeKmi8GGAUqZOg8mKzEruwnF4wAAvnJHa4=,,,,
ID_DENY_MSRHOOK_17,IDTech MSRHook\a0ba1c981dcf3930680c97664efce6142679bd84604c38eb8b8368f6c1bde3c9 Hash Sha1,MSRHook.sys,622A9B34788204D4F8EE2AD770AEC818FD7FBF10,A0BA1C981DCF3930680C97664EFCE6142679BD84604C38EB8B8368F6C1BDE3C9,oLocmB3POTBoDJdmTvzmFCZ5vYRgTDjri4No9sG948k=,,,,
ID_DENY_MSRHOOK_18,IDTech MSRHook\a0ba1c981dcf3930680c97664efce6142679bd84604c38eb8b8368f6c1bde3c9 Hash Sha256,MSRHook.sys,BCBB079252FD5C4A6A5121C287C00FC6D8E0C7F57EF243D37DCD9B8F319AF99A,A0BA1C981DCF3930680C97664EFCE6142679BD84604C38EB8B8368F6C1BDE3C9,oLocmB3POTBoDJdmTvzmFCZ5vYRgTDjri4No9sG948k=,,,,
ID_DENY_MSRHOOK_19,IDTech MSRHook\a0ba1c981dcf3930680c97664efce6142679bd84604c38eb8b8368f6c1bde3c9 Hash Page Sha1,MSRHook.sys,1E824C0B47BC1CD163FADFF54CBF6EDB11CEDFCE,A0BA1C981DCF3930680C97664EFCE6142679BD84604C38EB8B8368F6C1BDE3C9,oLocmB3POTBoDJdmTvzmFCZ5vYRgTDjri4No9sG948k=,,,,
ID_DENY_MSRHOOK_20,IDTech MSRHook\a0ba1c981dcf3930680c97664efce6142679bd84604c38eb8b8368f6c1bde3c9 Hash Page Sha256,MSRHook.sys,62EA60E39D25E1A12BF5A123DAE9DD8C0199A93C4C1592F5D314DF85142B1971,A0BA1C981DCF3930680C97664EFCE6142679BD84604C38EB8B8368F6C1BDE3C9,oLocmB3POTBoDJdmTvzmFCZ5vYRgTDjri4No9sG948k=,,,,
ID_DENY_MSRHOOK_21,IDTech MSRHook\d0b65b4277ab975c7e0579839153dfb8febeaf8ca3aa621bc710cd7bcaaa8ad1 Hash Sha1,MSRHook.sys,ED426D5987AE02488A35D7D149176F6C654B4CFA,D0B65B4277AB975C7E0579839153DFB8FEBEAF8CA3AA621BC710CD7BCAAA8AD1,0LZbQnerl1x+BXmDkVPfuP6+r4yjqmIbxxDNe8qqitE=,,,,
ID_DENY_MSRHOOK_22,IDTech MSRHook\d0b65b4277ab975c7e0579839153dfb8febeaf8ca3aa621bc710cd7bcaaa8ad1 Hash Sha256,MSRHook.sys,00573981F5478DBEC6704FB77131AD92E91F00178CCCCCAEB2F70763E927F2D7,D0B65B4277AB975C7E0579839153DFB8FEBEAF8CA3AA621BC710CD7BCAAA8AD1,0LZbQnerl1x+BXmDkVPfuP6+r4yjqmIbxxDNe8qqitE=,,,,
ID_DENY_MSRHOOK_23,IDTech MSRHook\d0b65b4277ab975c7e0579839153dfb8febeaf8ca3aa621bc710cd7bcaaa8ad1 Hash Page Sha1,MSRHook.sys,B018A92B0BF220B462993EE8602F5C978D799AA9,D0B65B4277AB975C7E0579839153DFB8FEBEAF8CA3AA621BC710CD7BCAAA8AD1,0LZbQnerl1x+BXmDkVPfuP6+r4yjqmIbxxDNe8qqitE=,,,,
ID_DENY_MSRHOOK_24,IDTech MSRHook\d0b65b4277ab975c7e0579839153dfb8febeaf8ca3aa621bc710cd7bcaaa8ad1 Hash Page Sha256,MSRHook.sys,819912254620E94E715C0AB9FAAD96869D72C3F3F23C7659639DDEF4D31ACB74,D0B65B4277AB975C7E0579839153DFB8FEBEAF8CA3AA621BC710CD7BCAAA8AD1,0LZbQnerl1x+BXmDkVPfuP6+r4yjqmIbxxDNe8qqitE=,,,,
ID_DENY_MSRHOOK_25,IDTech MSRHook\f4b447891887806b4712986f00e10612f8d9dbda1cb1ec1de032fb4c34199428 Hash Sha1,MSRHook.sys,D09D43621878AD4014835DF83599B574ACB2CC29,F4B447891887806B4712986F00E10612F8D9DBDA1CB1EC1DE032FB4C34199428,9LRHiRiHgGtHEphvAOEGEvjZ29ocsewd4DL7TDQZlCg=,,,,
ID_DENY_MSRHOOK_26,IDTech MSRHook\f4b447891887806b4712986f00e10612f8d9dbda1cb1ec1de032fb4c34199428 Hash Sha256,MSRHook.sys,4D7B24FB69EB1A0906E3B6D78082CB62D7F713ABA79A85DA0F5E512725A680FF,F4B447891887806B4712986F00E10612F8D9DBDA1CB1EC1DE032FB4C34199428,9LRHiRiHgGtHEphvAOEGEvjZ29ocsewd4DL7TDQZlCg=,,,,
ID_DENY_MSRHOOK_27,IDTech MSRHook\f4b447891887806b4712986f00e10612f8d9dbda1cb1ec1de032fb4c34199428 Hash Page Sha1,MSRHook.sys,C0C2626B922973EBA185D79D795730FB73D99871,F4B447891887806B4712986F00E10612F8D9DBDA1CB1EC1DE032FB4C34199428,9LRHiRiHgGtHEphvAOEGEvjZ29ocsewd4DL7TDQZlCg=,,,,
ID_DENY_MSRHOOK_28,IDTech MSRHook\f4b447891887806b4712986f00e10612f8d9dbda1cb1ec1de032fb4c34199428 Hash Page Sha256,MSRHook.sys,D6D5971984033399A065674BE53669B7B9D7BA445E105AE6A78AC5E68C7871B2,F4B447891887806B4712986F00E10612F8D9DBDA1CB1EC1DE032FB4C34199428,9LRHiRiHgGtHEphvAOEGEvjZ29ocsewd4DL7TDQZlCg=,,,,
ID_DENY_MSRHOOK_29,IDTech MSRHook\fc6d327b8af44b6adeffc4c3c00ba9edda41d40dae3ff2e1449125e3eb08e15c Hash Sha1,MSRHook.sys,72064C3BE3AD234A5B5E801BC36458F343078374,FC6D327B8AF44B6ADEFFC4C3C00BA9EDDA41D40DAE3FF2E1449125E3EB08E15C,/G0ye4r0S2re/8TDwAup7dpB1A2uP/LhRJEl4+sI4Vw=,,,,
